Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Kiribati,KIR,..,..,4.5,4.3,3.7,3.2,2.6,2.6,2.8,3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Corea, República Popular Democrática de",PRK,..,..,40.5,40.5,41.4,43,44.5,46,47,47.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Corea, República de",KOR,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Kuwait,KWT,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Kirguistán,KGZ,..,..,8.3,8.2,7.2,6.5,6.1,6.3,6.4,6.4,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,República Democrática Popular Lao,LAO,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Letonia,LVA,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Líbano,LBN,..,..,12.2,15,12.4,9.3,5.6,6.2,6.2,5.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Lesotho,LSO,..,..,11.6,11.9,15.5,22.7,36.8,37.4,37.9,32.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Liberia,LBR,..,..,33,33.3,35.6,37.1,38.8,38.8,38.4,37.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Libia,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Lituania,LTU,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Luxemburgo,LUX,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Región Administrativa Especial de Macao, China",MAC,..,..,13.3,13.1,11.4,10.3,9.4,9.5,9.2,8.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Madagascar,MDG,..,..,30.1,30.7,33.2,36.7,40.2,41.4,41.2,41.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Malawi,MWI,..,..,17.1,17,17.3,16.9,17.4,17,18.6,18.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Malasia,MYS,..,..,3,2.9,3.5,3.7,4,3.4,3.2,3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Maldivas,MDV,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Malí,MLI,..,..,8.5,8,6.9,6.1,5.4,5.3,5.2,5.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Malta,MLT,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islas Marshall,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Mauritania,MRT,..,..,7.2,7.1,7.1,7.9,9.6,10.8,11.7,11.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Mauricio,MUS,..,..,5.3,5.7,5.8,5.4,5.8,5.4,5.5,5.3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,México,MEX,..,..,4.6,4.3,4.1,4.6,5.6,6.4,6.7,7.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Micronesia (Estados Federados de),FSM,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,República de Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Mónaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Mongolia,MNG,..,..,18.9,18,17,20.8,19.5,21.2,18.8,21.3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Montenegro,MNE,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Marruecos,MAR,..,..,5.3,4.9,4.4,4.1,3.8,3.8,4,4.3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Mozambique,MOZ,..,..,22,21.1,22.9,26.7,31,32.9,32.9,32.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Myanmar,MMR,..,..,12.7,12.1,12.8,13.6,13.9,13.5,13.7,14.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Namibia,NAM,..,..,26.5,24,21.6,18.1,14.8,12.8,13.3,14.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Nepal,NPL,..,..,8.4,7.1,6.6,6.5,6.4,6,6,6.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Países Bajos,NLD,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Nueva Caledonia,NCL,..,..,8.2,8.1,7.8,7.9,8.2,8.7,8.6,8.2,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Nueva Zelandia,NZL,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Nicaragua,NIC,..,..,19.2,17.9,18.3,18.8,19,18.1,17.1,17.2,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Níger,NER,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Nigeria,NGA,..,..,7.5,7.6,8.6,9.8,11.1,12,11.9,12.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Macedonia del Norte,MKD,..,..,3.7,3.7,3.7,3.5,3.4,3.1,3.1,3.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Mariana,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Noruega,NOR,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Omán,OMN,..,..,8.5,7.3,6.8,6.9,7.7,8.1,8.2,7.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Pakistán,PAK,..,..,17.4,17.7,16.2,14.6,12.8,12.1,12,12.3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Panamá,PAN,..,..,10.3,9.2,8.7,8.4,8.3,7.8,7.3,6.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Papua Nueva Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Paraguay,PRY,..,..,7.9,7.9,7.8,7.7,8,8.5,8.7,8.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Perú,PER,..,..,6.9,5.9,5.6,5.8,6.6,6.9,7,6.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Filipinas,PHL,..,..,13.3,13.4,14.6,15.3,16.2,15.2,14.9,14.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Polonia,POL,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Portugal,PRT,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Rumania,ROU,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Federación de Rusia,RUS,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Rwanda,RWA,..,..,22.7,22.2,25.5,30.2,33.9,34.8,34.9,35.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Samoa,WSM,..,..,2.7,2.6,2.5,2.6,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Santo Tomé y Príncipe,STP,..,..,15.2,14.2,14.1,14.4,14.5,13.4,12.1,12,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Arabia Saudita,SAU,..,..,5.4,5.5,4.9,4.9,4.7,4.8,4.8,4.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Senegal,SEN,..,..,9.6,9.2,10.1,11.2,11.4,10.3,9.6,9.4,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Serbia,SRB,..,..,2.6,2.7,3.2,3.6,4.1,4.1,4.3,4.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Sierra Leona,SLE,..,..,36.1,34.6,32.1,29.8,27.8,27.3,26.8,26,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Singapur,SGP,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,República Eslovaca,SVK,..,..,3.5,3.5,3.7,5.2,5.8,6.5,5.8,6.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Eslovenia,SVN,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islas Salomón,SLB,..,..,10.2,11.7,12.6,12.8,12.1,11.9,12.3,13.2,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Sudáfrica,ZAF,..,..,3.5,3.8,4.2,4.6,5,5.3,5.5,5.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Sudán del Sur,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,España,ESP,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Sri Lanka,LKA,..,..,9.7,8.9,8.8,8.8,8.7,8.3,7.8,7.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Saint Kitts y Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Santa Lucía,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Isla de San Martín (parte francesa),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,San Vicente y las Granadinas,VCT,..,..,5.5,5.3,5.7,5.7,6.1,5.9,6,5.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Sudán,SDN,..,..,21.3,19.9,15.8,13.3,11.4,11.9,12.2,12.4,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Suriname,SUR,..,..,7.7,8.3,7.8,7.7,7.9,8.5,8.4,8.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Suecia,SWE,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Suiza,CHE,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,República Árabe Siria,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Tayikistán,TJK,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Tanzanía,TZA,..,..,30.7,29.1,27.9,26.5,24.8,24.4,24.5,25,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Tailandia,THA,..,..,9.9,9.4,9.1,8.8,8.6,8.6,8.9,9.3,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Timor-Leste,TLS,..,..,31.2,31.1,31,30.8,30.3,30.2,30.7,30.9,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Togo,TGO,..,..,23.2,22.3,21.4,21.1,21.3,21.3,21.1,20.7,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Trinidad y Tobago,TTO,..,..,8.4,7.2,6.3,6,5.9,5.9,5.7,5.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Túnez,TUN,..,..,3.3,3.2,2.9,2.7,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Turquía,TUR,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Turkmenistán,TKM,..,..,4.9,5.1,4.7,4.2,3.6,3.7,3.8,4,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islas Turcas y Caicos,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Ucrania,UKR,..,..,2.5,2.5,2.5,2.5,2.8,2.5,3.3,3.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Emiratos Árabes Unidos,ARE,..,..,5.5,4.5,3.6,3,2.8,2.8,3,3.1,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Reino Unido,GBR,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Estados Unidos,USA,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Uruguay,URY,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Uzbekistán,UZB,..,..,9.4,8.7,6.6,4.7,2.9,2.9,2.8,2.6,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Vanuatu,VUT,..,..,5.7,6,6.5,7.1,8.4,9.2,9.7,9.8,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Venezuela,VEN,..,..,2.5,3.3,4.7,8.6,14,20.8,27.3,31.4,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Viet Nam,VNM,..,..,10.5,10.1,9.8,9,8.2,7.6,6.9,6.4,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Islas Vírgenes (EE.UU.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Ribera Occidental y Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,"Yemen, Rep. del",YEM,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..
Prevalencia de desnutrición (% de la población),SN.ITK.DEFC.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from Database: Indicadores del desarrollo mundial,,,,,,,,,,,,,,,
Last Updated: 02/17/2021,,,,,,,,,,,,,,,
